1.345737 -0.597770 0.548252 -0.573222 -0.459565 -0.260471 0.241196 0.008182 -0.306636 0.056852 -0.140743 -0.113965 
1.203500 -0.650478 0.566614 -0.590526 -0.413643 -0.197802 0.264621 -0.010805 -0.322417 -0.010150 -0.155952 -0.067065 
1.084387 -0.643011 0.552813 -0.583448 -0.335964 -0.201290 0.277818 -0.011764 -0.371866 -0.027619 -0.181927 -0.059255 
1.094616 -0.665633 0.554122 -0.571042 -0.306419 -0.174726 0.259281 -0.012369 -0.415418 -0.071617 -0.155642 -0.054679 
1.090794 -0.654601 0.542095 -0.558540 -0.256483 -0.154019 0.230577 -0.019831 -0.443308 -0.110547 -0.130640 -0.031767 
1.128753 -0.670724 0.523837 -0.547067 -0.197613 -0.164764 0.224811 0.004983 -0.493912 -0.125669 -0.103467 -0.027034 
1.180029 -0.779246 0.505755 -0.510453 -0.147161 -0.116683 0.153711 0.005692 -0.505726 -0.160312 -0.054220 -0.035442 
1.137768 -0.771378 0.465822 -0.428600 -0.100446 -0.101632 0.093618 -0.027112 -0.489563 -0.200315 -0.030051 -0.001903 
1.177255 -0.850037 0.501870 -0.413196 -0.050543 -0.107718 0.050914 -0.038904 -0.515751 -0.191224 -0.019958 0.027422 
1.123901 -0.885017 0.483855 -0.340507 -0.014543 -0.117607 0.023800 -0.045828 -0.533346 -0.205484 0.026295 0.045672 
1.142381 -0.937337 0.496047 -0.327838 0.040483 -0.128228 -0.018883 -0.047834 -0.570237 -0.195585 0.073014 0.054769 
1.182571 -0.997549 0.505684 -0.317754 0.077401 -0.093418 -0.066326 -0.092110 -0.560902 -0.167865 0.097665 0.055933 
1.176431 -1.044080 0.520424 -0.281486 0.113683 -0.046287 -0.125179 -0.101798 -0.513751 -0.188003 0.104062 0.059868 
1.156874 -1.100927 0.565402 -0.265690 0.147378 -0.008807 -0.165853 -0.116841 -0.477936 -0.176205 0.090959 0.057027 
1.112270 -1.123111 0.582580 -0.245491 0.162695 -0.000823 -0.156566 -0.158869 -0.485229 -0.124892 0.070277 0.025849 
1.055200 -1.125229 0.587261 -0.202578 0.161473 -0.021362 -0.128998 -0.186773 -0.510681 -0.076380 0.074872 -0.029817 
1.008176 -1.154657 0.627396 -0.147586 0.146530 -0.038115 -0.136980 -0.191266 -0.514964 -0.067467 0.102197 -0.071257 
0.939954 -1.142347 0.619656 -0.090287 0.153116 -0.059155 -0.145138 -0.186599 -0.511320 -0.077825 0.118433 -0.102499 
0.915657 -1.165994 0.620379 -0.065839 0.173534 -0.078880 -0.165825 -0.168072 -0.500102 -0.076138 0.102460 -0.134566 
0.904611 -1.252585 0.670077 -0.047140 0.172723 -0.080807 -0.215324 -0.164973 -0.450158 -0.055473 0.070255 -0.181901 
