0.732247 0.276072 0.053669 -0.464589 0.276488 -0.374238 -0.251761 0.003655 0.168791 0.027575 -0.078580 0.073431 
0.865934 0.162034 0.053873 -0.582767 0.331915 -0.281950 -0.164692 0.058127 0.166044 -0.013995 -0.203816 0.098383 
1.049399 0.121095 -0.077056 -0.557083 0.323221 -0.289304 -0.097402 0.043672 0.215076 -0.035396 -0.193431 0.005164 
0.960002 0.135038 -0.177885 -0.538948 0.426034 -0.235177 -0.152203 0.003780 0.159199 -0.123830 -0.065262 -0.021350 
0.842121 0.041689 -0.074154 -0.580079 0.483995 -0.119997 -0.222325 0.002819 0.065170 -0.125305 -0.074848 0.056078 
0.863575 0.014045 -0.019188 -0.622597 0.485763 -0.043027 -0.221738 0.074946 0.024799 -0.131245 -0.127277 0.026748 
0.856538 0.111177 -0.094654 -0.572706 0.410608 -0.010303 -0.173909 0.106604 -0.010361 -0.156691 -0.055793 0.017027 
0.731130 0.326706 -0.242973 -0.502175 0.410412 0.065306 -0.190100 -0.046827 0.064336 -0.220133 0.069504 0.008047 
0.718481 0.323105 -0.281090 -0.479944 0.428652 0.125913 -0.152204 -0.170743 0.057847 -0.235572 0.159968 0.049766 
0.753305 0.318571 -0.224167 -0.346751 0.392950 0.049339 -0.124268 -0.196921 0.062642 -0.250650 0.162824 0.039313 
0.752538 0.190656 -0.216562 -0.157499 0.459369 -0.031955 -0.104718 -0.240652 0.113874 -0.232269 0.101101 0.041815 
0.619864 0.078999 -0.165986 -0.159590 0.548867 0.105886 -0.127970 -0.294546 0.123988 -0.246858 0.073880 0.061726 
0.502384 -0.072002 -0.087919 -0.082630 0.581183 0.156730 -0.192088 -0.296606 0.100295 -0.231915 0.045884 0.087406 
0.501877 -0.189825 0.063814 -0.114845 0.686259 0.089150 -0.195499 -0.300628 0.051787 -0.144826 0.032952 0.103472 
0.461038 -0.146572 0.026025 -0.026734 0.733693 0.005245 -0.186564 -0.292799 0.033907 -0.134221 0.084604 0.045130 
0.316336 -0.245790 0.071611 0.097203 0.638661 -0.007257 -0.196719 -0.227938 0.017649 -0.155344 0.091442 0.021378 
0.114097 -0.269393 0.137969 0.166910 0.593071 -0.040353 -0.169688 -0.255395 0.060007 -0.193379 0.070867 0.049111 
