1.147237 -0.466756 0.228154 -0.631108 0.105484 -0.286672 -0.282480 0.198355 -0.024896 -0.259521 -0.136690 0.181441 
1.150597 -0.429620 0.148831 -0.543205 0.187308 -0.257102 -0.267473 0.134289 -0.059314 -0.288505 -0.093349 0.204715 
1.023581 -0.470103 0.167617 -0.499057 0.192097 -0.141946 -0.199840 0.048451 -0.146316 -0.287913 -0.034024 0.247729 
0.953873 -0.428752 0.194719 -0.468975 0.273436 -0.133343 -0.225054 0.042395 -0.183598 -0.305087 -0.024336 0.201806 
0.946195 -0.378641 0.129529 -0.238884 0.391247 -0.256445 -0.319296 -0.018231 -0.110496 -0.222650 -0.027761 0.109380 
0.945841 -0.391045 0.064047 -0.145372 0.394833 -0.210091 -0.124434 -0.177387 -0.184891 -0.162204 -0.059062 0.167901 
0.866964 -0.257189 0.003414 -0.078187 0.339624 -0.190056 -0.016241 -0.255484 -0.218978 -0.212198 0.007740 0.148896 
0.837476 -0.265130 0.106431 -0.015632 0.367992 -0.185808 -0.090931 -0.191613 -0.260001 -0.212288 0.029026 0.086647 
0.715125 -0.340977 0.268611 0.072786 0.398086 -0.260290 -0.151803 -0.133141 -0.213605 -0.163571 0.027671 -0.007884 
0.701914 -0.444967 0.352283 0.258117 0.415888 -0.314305 -0.172697 -0.086661 -0.111787 -0.115641 -0.018999 -0.083979 
0.710932 -0.544718 0.474846 0.361669 0.448968 -0.337488 -0.145201 -0.082330 -0.070589 -0.083677 -0.081565 -0.105159 
0.556048 -0.541371 0.602145 0.346594 0.440978 -0.279967 -0.182897 -0.061115 -0.055862 -0.130522 -0.074628 -0.144444 
