0.721666 0.235287 -0.208294 -0.411741 0.216810 -0.439879 0.082024 0.144196 0.035029 -0.120504 -0.145034 0.202483 
0.719477 0.193890 -0.267674 -0.255502 0.222447 -0.472232 0.110063 0.045701 -0.025469 -0.158061 -0.084516 0.264858 
0.826922 0.017441 -0.239870 -0.072820 0.174058 -0.474839 0.052991 -0.003136 -0.098958 -0.179868 -0.093941 0.278231 
1.011884 -0.324358 -0.225880 0.086718 0.131411 -0.404086 0.152734 -0.059206 -0.123932 -0.199639 -0.115611 0.266202 
0.873940 -0.284155 -0.128953 0.054894 0.155177 -0.289826 0.149262 -0.109432 -0.056523 -0.255107 -0.087254 0.292087 
0.542652 -0.079966 -0.102640 -0.021500 0.226975 -0.292738 0.017061 -0.188382 -0.054094 -0.332109 0.049266 0.270767 
0.526923 -0.084238 -0.048104 -0.076590 0.306645 -0.282686 -0.056991 -0.261261 -0.055189 -0.306861 0.080134 0.228369 
0.743070 -0.321388 -0.016504 -0.044178 0.341385 -0.191500 -0.041053 -0.330677 -0.085181 -0.246026 0.069011 0.207096 
0.604837 -0.384240 -0.009085 0.140313 0.338155 -0.250201 -0.037396 -0.335822 -0.067569 -0.217230 0.074586 0.139472 
0.457284 -0.444973 0.078389 0.317342 0.342656 -0.345076 0.006414 -0.324766 -0.034416 -0.135650 -0.003748 0.047564 
0.314040 -0.483619 0.192778 0.464951 0.323039 -0.381917 0.002067 -0.262356 0.035117 -0.148995 -0.022241 -0.062717 
0.182495 -0.502441 0.255092 0.592270 0.320632 -0.339883 0.012917 -0.233435 0.116864 -0.190598 -0.014075 -0.131385 
0.038963 -0.511659 0.338867 0.646172 0.310203 -0.286020 0.049979 -0.218470 0.113213 -0.175305 -0.038270 -0.168456 
-0.072614 -0.477771 0.469851 0.601641 0.265229 -0.274380 0.084140 -0.213268 0.073521 -0.169180 -0.069726 -0.189143 
