1.117820 -0.066704 0.574879 -0.643070 0.273526 -0.375781 -0.237391 0.478281 -0.264385 -0.254979 -0.022492 -0.052392 
1.077202 -0.210086 0.447571 -0.484320 0.188394 -0.370709 -0.231468 0.414364 -0.202973 -0.265640 -0.012836 0.001502 
1.236526 -0.204128 0.456844 -0.526025 0.209161 -0.367808 -0.224912 0.412866 -0.182233 -0.288822 -0.022821 0.052026 
1.485754 -0.104244 0.460147 -0.615787 0.289725 -0.364911 -0.287568 0.323176 -0.169553 -0.268474 -0.086694 0.083610 
1.619087 -0.225279 0.506900 -0.604829 0.336700 -0.280164 -0.401309 0.280072 -0.232909 -0.246208 -0.012698 0.040706 
1.489338 -0.254832 0.538261 -0.493594 0.334906 -0.234932 -0.359588 0.254268 -0.288615 -0.252764 0.077202 0.041770 
1.279068 -0.258951 0.462756 -0.307194 0.380887 -0.268778 -0.354656 0.210209 -0.255820 -0.252852 0.060922 0.072044 
1.469151 -0.327381 0.457376 -0.313057 0.433723 -0.209163 -0.414314 0.191337 -0.280119 -0.274974 0.073125 0.033151 
1.559236 -0.301215 0.339386 -0.219891 0.453345 -0.092298 -0.375013 0.086769 -0.317104 -0.294333 0.086733 0.049539 
1.511188 -0.258918 0.337480 -0.182270 0.437617 -0.080864 -0.258379 0.023537 -0.395031 -0.306518 0.084813 0.123908 
1.514433 -0.327542 0.406126 -0.182398 0.493565 -0.057979 -0.284860 0.010952 -0.396984 -0.279616 0.070613 0.109006 
1.587129 -0.462659 0.468461 -0.122726 0.414587 0.014576 -0.334895 -0.039605 -0.316836 -0.268347 0.076712 0.070400 
1.484820 -0.541890 0.526677 0.021302 0.348361 0.041496 -0.352711 -0.047108 -0.281990 -0.294510 0.133156 0.056042 
1.297777 -0.592594 0.615406 0.021885 0.458164 0.005946 -0.347708 0.013526 -0.339159 -0.323650 0.165085 0.077357 
1.133621 -0.724162 0.579515 0.130178 0.471346 -0.075162 -0.389695 0.007727 -0.308836 -0.221711 0.156582 -0.038589 
1.027953 -0.690171 0.640242 0.160346 0.483883 -0.026475 -0.407832 -0.016861 -0.264037 -0.260204 0.143513 -0.032780 
