1.757843 -0.434884 -0.238122 -0.294485 0.024159 -0.301494 -0.179291 0.220661 -0.233898 -0.213769 0.047246 0.163750 
1.761805 -0.488634 -0.294430 -0.185087 0.012750 -0.211007 -0.227138 0.080052 -0.191481 -0.241047 0.041400 0.224822 
1.734457 -0.635882 -0.274342 -0.100627 0.040210 -0.217508 -0.161639 -0.070200 -0.187669 -0.177093 0.035218 0.228364 
1.641859 -0.633238 -0.234421 -0.079227 0.069887 -0.184457 -0.198131 -0.123943 -0.163003 -0.183512 0.030995 0.247060 
1.716474 -0.698010 -0.089796 -0.143826 0.129365 -0.118361 -0.338997 -0.154395 -0.095707 -0.222728 0.017807 0.260839 
1.515160 -0.667248 -0.061542 -0.104572 0.277913 -0.137815 -0.376317 -0.200556 -0.112987 -0.118101 0.032691 0.157386 
1.458099 -0.652855 -0.060338 0.047181 0.282159 -0.144145 -0.340353 -0.195868 -0.196863 -0.062689 0.078116 0.067070 
1.694941 -0.823753 0.074333 0.115195 0.270204 -0.097390 -0.397605 -0.163384 -0.198979 -0.102393 0.115128 0.022023 
1.762353 -0.915903 0.297221 0.070868 0.312907 -0.161683 -0.491042 -0.106666 -0.116712 -0.140214 0.026536 -0.012791 
1.631243 -0.946059 0.364825 0.118168 0.344031 -0.199109 -0.462489 -0.091425 -0.181895 -0.110583 0.048926 -0.076418 
