0.493004 -0.913254 0.416066 -0.887927 -0.146317 -0.171286 -0.251783 0.316814 -0.005575 -0.221616 -0.022077 0.165695 
0.529635 -0.941595 0.390324 -0.852572 -0.052126 -0.170119 -0.268648 0.298630 -0.050592 -0.237049 -0.019907 0.201951 
0.572517 -0.959207 0.339086 -0.809445 0.061302 -0.175728 -0.287190 0.250302 -0.101937 -0.244126 -0.042095 0.208856 
0.640085 -0.991357 0.276727 -0.789268 0.171151 -0.158061 -0.307434 0.208789 -0.174042 -0.287315 -0.059623 0.221833 
0.690101 -1.012853 0.219451 -0.761325 0.272255 -0.173237 -0.321754 0.184509 -0.267599 -0.324981 -0.037847 0.236771 
0.623687 -1.001264 0.187006 -0.694603 0.329399 -0.192636 -0.310341 0.142492 -0.343550 -0.327800 -0.000321 0.234105 
0.467923 -1.026943 0.190834 -0.566164 0.357982 -0.229197 -0.286343 0.078808 -0.407952 -0.297401 0.013647 0.219121 
0.419656 -1.123990 0.222686 -0.478611 0.414614 -0.257737 -0.340509 0.030253 -0.419030 -0.237049 0.024074 0.208769 
0.393430 -1.124022 0.256103 -0.406874 0.476671 -0.273611 -0.396618 -0.029535 -0.419573 -0.168421 0.072176 0.200486 
0.291190 -1.056389 0.314585 -0.303990 0.511902 -0.272721 -0.390265 -0.061450 -0.425672 -0.131352 0.092687 0.147883 
0.194941 -1.038415 0.371006 -0.212592 0.558039 -0.271497 -0.369323 -0.052460 -0.447949 -0.119624 0.078534 0.057541 
0.089669 -1.021194 0.415656 -0.134411 0.575477 -0.301884 -0.337514 -0.065434 -0.462936 -0.082898 0.030287 -0.031355 
0.020748 -0.993718 0.464728 -0.060938 0.558009 -0.331643 -0.308411 -0.092810 -0.453471 -0.027644 -0.010211 -0.096430 
0.012647 -0.957174 0.553093 -0.037621 0.535335 -0.350585 -0.292046 -0.084662 -0.431520 0.029978 -0.018701 -0.156940 
-0.062642 -0.912970 0.596449 0.034796 0.536448 -0.340889 -0.245176 -0.081722 -0.385706 0.083846 -0.048882 -0.212478 
-0.141749 -0.918530 0.648280 0.124050 0.540956 -0.317533 -0.216785 -0.069316 -0.358826 0.089561 -0.076942 -0.273759 
-0.123218 -0.985900 0.739582 0.134414 0.562597 -0.282038 -0.230899 -0.052509 -0.348930 0.099982 -0.109206 -0.336968 
