0.891052 -0.258864 0.625761 -0.838257 -0.393065 -0.573798 -0.305428 0.277834 0.041567 -0.072765 0.144608 0.144173 
0.844105 -0.296489 0.592940 -0.855716 -0.342357 -0.558837 -0.277625 0.302592 0.022982 -0.098355 0.102648 0.124550 
0.803888 -0.373333 0.546366 -0.878021 -0.299188 -0.479183 -0.246635 0.311967 -0.009775 -0.148310 0.067710 0.083587 
0.731060 -0.379645 0.456662 -0.864773 -0.247496 -0.406952 -0.204185 0.309959 -0.032164 -0.225482 0.016878 0.062635 
0.686201 -0.393117 0.373687 -0.845381 -0.155211 -0.403971 -0.166005 0.310969 -0.075449 -0.286199 -0.042162 0.079492 
0.662702 -0.413924 0.311040 -0.800397 -0.068648 -0.406366 -0.141519 0.288009 -0.104784 -0.347962 -0.088245 0.125870 
0.619959 -0.418754 0.294578 -0.737887 0.040261 -0.369748 -0.143644 0.238903 -0.146606 -0.389879 -0.108886 0.155112 
0.528714 -0.426670 0.314037 -0.651943 0.170981 -0.321868 -0.155214 0.156516 -0.228055 -0.409192 -0.094972 0.203374 
0.504797 -0.526098 0.317300 -0.568442 0.236481 -0.260542 -0.162338 0.080501 -0.290300 -0.458241 -0.083219 0.250004 
0.483895 -0.615737 0.306301 -0.522668 0.271690 -0.213737 -0.186094 0.016647 -0.337441 -0.453049 -0.040808 0.263135 
0.443112 -0.678589 0.315694 -0.510294 0.314855 -0.190094 -0.208731 -0.052137 -0.366534 -0.384948 -0.011520 0.248371 
0.388568 -0.691658 0.341036 -0.451762 0.336517 -0.186341 -0.220963 -0.150282 -0.341003 -0.305276 0.017547 0.236179 
0.316379 -0.699173 0.371589 -0.346208 0.353396 -0.189330 -0.217561 -0.202707 -0.320042 -0.268476 0.051759 0.234107 
0.199976 -0.711451 0.404826 -0.246220 0.394576 -0.173754 -0.226563 -0.196169 -0.297690 -0.270789 0.052602 0.203248 
0.117722 -0.745173 0.451478 -0.204578 0.436541 -0.142114 -0.231664 -0.185512 -0.280162 -0.256743 0.015959 0.140171 
0.041589 -0.772579 0.501478 -0.195334 0.477964 -0.110342 -0.232646 -0.175121 -0.273977 -0.223084 -0.026355 0.066698 
-0.002439 -0.818917 0.553033 -0.178892 0.517487 -0.091636 -0.232094 -0.158399 -0.284707 -0.203957 -0.049809 0.027914 
-0.005687 -0.813753 0.587070 -0.183427 0.523158 -0.098754 -0.237427 -0.162838 -0.286631 -0.183850 -0.059103 0.012877 
