1.067787 -0.415719 0.567151 -0.750360 -0.341131 -0.444746 -0.400398 0.232845 0.168614 -0.132383 0.001483 0.148808 
1.006168 -0.395319 0.531612 -0.762368 -0.310972 -0.456343 -0.381893 0.238798 0.170422 -0.131222 -0.044901 0.149220 
0.994013 -0.401096 0.488909 -0.781206 -0.279108 -0.435968 -0.358002 0.225613 0.157819 -0.128569 -0.070866 0.142986 
0.954183 -0.377794 0.447771 -0.796161 -0.226723 -0.423047 -0.327417 0.213325 0.135463 -0.124720 -0.104127 0.140918 
0.829759 -0.330918 0.370649 -0.779324 -0.151484 -0.403994 -0.273846 0.197537 0.110288 -0.145141 -0.158517 0.157490 
0.680633 -0.300508 0.280484 -0.741383 -0.084701 -0.374070 -0.223723 0.172135 0.080603 -0.195426 -0.220218 0.187555 
0.633252 -0.297756 0.215663 -0.707950 -0.040081 -0.356930 -0.177867 0.133665 0.054262 -0.226513 -0.250747 0.212101 
0.651333 -0.351612 0.193528 -0.652655 0.021759 -0.357643 -0.143940 0.069921 0.025044 -0.263365 -0.257257 0.276208 
0.646969 -0.403606 0.176132 -0.577129 0.080687 -0.335650 -0.129891 -0.006673 -0.010104 -0.317504 -0.214548 0.351217 
0.584200 -0.442956 0.151733 -0.505446 0.081253 -0.312421 -0.108883 -0.079916 -0.029978 -0.370183 -0.147464 0.375460 
0.513726 -0.501876 0.156254 -0.433290 0.106915 -0.281230 -0.111739 -0.166548 -0.078118 -0.380685 -0.057013 0.391515 
0.440193 -0.578660 0.178846 -0.367789 0.150632 -0.241015 -0.138409 -0.224253 -0.137139 -0.375597 0.010915 0.392509 
0.333460 -0.652002 0.217886 -0.272090 0.191684 -0.216491 -0.187974 -0.272001 -0.152452 -0.343480 0.056315 0.347966 
0.238698 -0.662171 0.251623 -0.174891 0.236546 -0.184878 -0.208602 -0.331104 -0.143626 -0.297623 0.083522 0.282352 
0.175187 -0.708400 0.307117 -0.106219 0.264192 -0.132879 -0.205894 -0.359542 -0.153305 -0.285202 0.071561 0.189941 
0.126925 -0.753668 0.413124 -0.084092 0.288749 -0.112207 -0.221757 -0.374557 -0.204519 -0.226652 0.050788 0.139262 
0.120896 -0.776287 0.455474 -0.058193 0.290899 -0.119220 -0.209734 -0.399096 -0.211744 -0.197211 0.033742 0.117907 
0.147194 -0.791849 0.471128 -0.033930 0.272572 -0.118134 -0.197477 -0.426481 -0.195470 -0.178006 0.021684 0.096685 
