0.542148 0.267419 0.014399 -0.725725 -0.092928 -0.738532 0.020368 0.262659 -0.035952 -0.066526 0.052232 0.028715 
0.524788 0.297690 -0.059927 -0.730358 -0.019072 -0.668897 0.003782 0.246606 -0.080689 -0.055992 0.012595 0.011592 
0.591399 0.197013 -0.166696 -0.724752 0.070654 -0.648491 0.048037 0.239179 -0.150913 -0.113438 -0.025694 0.049755 
0.667175 0.049158 -0.183497 -0.718015 0.135533 -0.624825 0.064833 0.257675 -0.239175 -0.153778 -0.071460 0.111922 
0.666510 -0.014165 -0.094361 -0.714905 0.198345 -0.559822 0.059892 0.205301 -0.335639 -0.163556 -0.074722 0.161931 
0.599783 0.000811 0.029717 -0.693762 0.282629 -0.496391 0.043604 0.143809 -0.414778 -0.175040 -0.056560 0.207534 
0.556503 -0.013804 0.126775 -0.666424 0.346885 -0.428554 0.031390 0.080518 -0.479514 -0.163286 -0.039129 0.211996 
0.421034 -0.015751 0.209393 -0.581690 0.405145 -0.346561 0.020568 -0.006516 -0.489338 -0.168985 -0.042053 0.176034 
0.251260 -0.033476 0.257351 -0.417868 0.458334 -0.354160 0.009138 -0.087064 -0.473478 -0.169849 -0.054478 0.144561 
0.213241 -0.150356 0.289432 -0.250098 0.551056 -0.389826 -0.000533 -0.181276 -0.489045 -0.070850 -0.037445 0.080547 
0.153203 -0.156996 0.383892 -0.203436 0.627134 -0.371798 -0.068788 -0.236184 -0.474082 0.012894 -0.047698 -0.018307 
0.067215 -0.159427 0.407570 -0.117617 0.646391 -0.416956 -0.060125 -0.250306 -0.464080 0.048512 -0.059044 -0.077015 
-0.048775 -0.156833 0.504693 -0.100783 0.671857 -0.426102 -0.086916 -0.238239 -0.432421 0.081916 -0.094956 -0.132369 
-0.161357 -0.138595 0.617019 -0.052528 0.691458 -0.442012 -0.082350 -0.227808 -0.388328 0.144911 -0.139210 -0.198634 
-0.235903 -0.182973 0.652652 0.015734 0.706003 -0.434882 -0.041283 -0.204236 -0.358288 0.180422 -0.145067 -0.232427 
-0.296106 -0.221774 0.698043 0.053420 0.706490 -0.412728 -0.026293 -0.180321 -0.329677 0.180182 -0.167062 -0.251966 
-0.376634 -0.221714 0.776269 0.058819 0.696369 -0.385961 -0.032684 -0.161428 -0.311271 0.162883 -0.180662 -0.255839 
-0.408866 -0.226364 0.800195 0.057453 0.676969 -0.390485 -0.023457 -0.153316 -0.301630 0.151944 -0.198857 -0.256220 
-0.431292 -0.234441 0.799006 0.119546 0.664439 -0.440925 -0.002765 -0.126372 -0.293080 0.125945 -0.212906 -0.247606 
